cnt,dteday,hr,hum,temp,weekday,windspeed,season_1,season_2,season_3,season_4,holiday_0,holiday_1,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,weathersit_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12
6,2011-10-31,4,1.2583753398703,-1.3346475857785418,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,2011-10-31,5,1.5693781797744404,-1.4385163971262496,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2011-10-31,6,1.2583753398703,-1.3346475857785418,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,2011-10-31,7,1.5693781797744404,-1.3346475857785418,1,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
372,2011-10-31,8,1.2583753398703,-1.126909963083126,1,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
211,2011-10-31,9,0.6882034667127092,-0.9191723403877107,1,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,2011-10-31,10,-0.2966388596504023,-0.7114347176922952,1,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,2011-10-31,11,-0.6594755062052325,-0.5036970949968793,1,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,2011-10-31,12,-0.9704783461093729,-0.3998282836491717,1,0.2763062210748125,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,2011-10-31,13,-0.9704783461093729,-0.29595947230146386,1,0.2763062210748125,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,2011-10-31,14,-0.8149769261573029,-0.29595947230146386,1,0.2763062210748125,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,2011-10-31,15,-0.8149769261573029,-0.29595947230146386,1,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
272,2011-10-31,16,-0.4521402796024721,-0.3998282836491717,1,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
486,2011-10-31,17,-0.4521402796024721,-0.3998282836491717,1,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
422,2011-10-31,18,0.16986540020580868,-0.5036970949968793,1,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238,2011-10-31,19,0.16986540020580868,-0.5036970949968793,1,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172,2011-10-31,20,0.16986540020580868,-0.5036970949968793,1,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116,2011-10-31,21,0.6882034667127092,-0.7114347176922952,1,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,2011-10-31,22,0.6882034667127092,-0.7114347176922952,1,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,2011-10-31,23,0.6882034667127092,-0.7114347176922952,1,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,2011-11-01,0,1.2583753398703,-0.7114347176922952,2,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,2011-11-01,1,0.9473724999661597,-0.7114347176922952,2,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2011-11-01,2,0.9473724999661597,-0.7114347176922952,2,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2011-11-01,3,0.9473724999661597,-0.7114347176922952,2,-0.4560986385560562,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2011-11-01,4,0.9473724999661597,-0.8153035290400027,2,0.2763062210748125,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2011-11-01,5,0.9473724999661597,-0.9191723403877107,2,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,2011-11-01,6,0.9473724999661597,-0.9191723403877107,2,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,2011-11-01,7,0.6882034667127092,-0.8153035290400027,2,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419,2011-11-01,8,0.4290344334592586,-0.7114347176922952,2,0.5198962301931148,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,2011-11-01,9,0.16986540020580868,-0.5036970949968793,2,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,2011-11-01,10,-0.037469826396951775,-0.29595947230146386,2,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,2011-11-01,11,0.014363980253738333,-0.19209066095375596,2,-0.6996886476743587,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,2011-11-01,12,-0.7631431195066127,0.015646961741659547,2,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167,2011-11-01,13,-0.40030647295178196,-0.08822184960604834,2,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,2011-11-01,14,-0.7631431195066127,0.015646961741659547,2,0.5198962301931148,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
186,2011-11-01,15,-0.9186445394586827,0.015646961741659547,2,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
298,2011-11-01,16,-0.9704783461093729,-0.08822184960604834,2,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,2011-11-01,17,-0.4521402796024721,-0.29595947230146386,2,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460,2011-11-01,18,-0.24480505299971222,-0.3998282836491717,2,-0.6996886476743587,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313,2011-11-01,19,-0.24480505299971222,-0.3998282836491717,2,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,2011-11-01,20,0.4290344334592586,-0.5036970949968793,2,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,2011-11-01,21,0.9473724999661597,-0.7114347176922952,2,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,2011-11-01,22,0.9473724999661597,-0.7114347176922952,2,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,2011-11-01,23,1.2583753398703,-0.8153035290400027,2,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2011-11-02,0,1.2583753398703,-0.9191723403877107,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,2011-11-02,1,1.2583753398703,-1.0230411517354185,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2011-11-02,2,1.2583753398703,-1.0230411517354185,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2011-11-02,3,0.6363696600620191,-1.0230411517354185,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2011-11-02,4,1.2583753398703,-1.0230411517354185,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,2011-11-02,5,0.9473724999661597,-1.0230411517354185,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,2011-11-02,6,0.9473724999661597,-1.0230411517354185,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
251,2011-11-02,7,0.9473724999661597,-1.0230411517354185,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472,2011-11-02,8,1.2583753398703,-0.9191723403877107,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
228,2011-11-02,9,1.2583753398703,-0.8153035290400027,3,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133,2011-11-02,10,0.4290344334592586,-0.5036970949968793,3,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,2011-11-02,11,0.4290344334592586,-0.3998282836491717,3,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189,2011-11-02,12,-0.40030647295178196,-0.19209066095375596,3,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,2011-11-02,13,-0.7631431195066127,-0.08822184960604834,3,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,2011-11-02,14,-0.9186445394586827,0.015646961741659547,3,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,2011-11-02,15,-0.6076416995545424,-0.08822184960604834,3,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
266,2011-11-02,16,-0.6076416995545424,-0.08822184960604834,3,-0.6996886476743587,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553,2011-11-02,17,-0.037469826396951775,-0.29595947230146386,3,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
479,2011-11-02,18,0.4290344334592586,-0.3998282836491717,3,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
282,2011-11-02,19,0.6882034667127092,-0.5036970949968793,3,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,2011-11-02,20,0.16986540020580868,-0.5036970949968793,3,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168,2011-11-02,21,0.4290344334592586,-0.6075659063445873,3,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,2011-11-02,22,0.4290344334592586,-0.7114347176922952,3,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,2011-11-02,23,0.6882034667127092,-0.7114347176922952,3,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,2011-11-03,0,0.6882034667127092,-0.7114347176922952,4,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,2011-11-03,1,0.9473724999661597,-0.8153035290400027,4,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,2011-11-03,2,0.6882034667127092,-0.8153035290400027,4,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2011-11-03,3,0.9473724999661597,-0.8153035290400027,4,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2011-11-03,4,0.9473724999661597,-0.9191723403877107,4,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2011-11-03,5,0.9473724999661597,-0.9191723403877107,4,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,2011-11-03,6,0.6882034667127092,-0.8153035290400027,4,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
292,2011-11-03,7,0.9473724999661597,-0.9191723403877107,4,-0.8214836522335098,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
402,2011-11-03,8,0.9473724999661597,-0.8153035290400027,4,-0.8214836522335098,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,2011-11-03,9,0.9473724999661597,-0.7114347176922952,4,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,2011-11-03,10,0.6882034667127092,-0.5036970949968793,4,0.03189879581852919,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2011-11-03,11,0.22169920685649877,-0.29595947230146386,4,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179,2011-11-03,12,-0.6076416995545424,0.015646961741659547,4,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,2011-11-03,13,-0.7631431195066127,0.11951577308936744,4,0.5198962301931148,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
152,2011-11-03,14,-0.5558078929038524,0.11951577308936744,4,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,2011-11-03,15,-0.5558078929038524,0.11951577308936744,4,-0.2116912132997729,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,2011-11-03,16,-0.7631431195066127,0.11951577308936744,4,0.03189879581852919,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
498,2011-11-03,17,-0.40030647295178196,-0.08822184960604834,4,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433,2011-11-03,18,0.014363980253738333,-0.19209066095375596,4,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
252,2011-11-03,19,0.22169920685649877,-0.29595947230146386,4,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,2011-11-03,20,0.4290344334592586,-0.3998282836491717,4,-0.6996886476743587,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,2011-11-03,21,0.6882034667127092,-0.5036970949968793,4,-0.4560986385560562,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137,2011-11-03,22,0.9992063066168493,-0.5036970949968793,4,-1.5538885118643786,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,2011-11-03,23,0.9992063066168493,-0.5036970949968793,4,-0.8214836522335098,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,2011-11-04,0,0.9992063066168493,-0.5036970949968793,5,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,2011-11-04,1,0.9992063066168493,-0.5036970949968793,5,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,2011-11-04,2,0.6882034667127092,-0.5036970949968793,5,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2011-11-04,3,1.2583753398703,-0.6075659063445873,5,-0.2116912132997729,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,2011-11-04,4,1.2583753398703,-0.6075659063445873,5,-0.8214836522335098,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,2011-11-04,5,1.2583753398703,-0.6075659063445873,5,-1.5538885118643786,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,2011-11-04,6,1.2583753398703,-0.6075659063445873,5,-0.8214836522335098,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245,2011-11-04,7,1.2065415332196097,-0.5036970949968793,5,0.2763062210748125,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
395,2011-11-04,8,1.2583753398703,-0.5036970949968793,5,1.374096094383135,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,2011-11-04,9,0.4290344334592586,-0.3998282836491717,5,2.228295958573155,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,2011-11-04,10,0.4290344334592586,-0.3998282836491717,5,1.1305060852648328,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,2011-11-04,11,0.22169920685649877,-0.29595947230146386,5,2.106500954014004,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
197,2011-11-04,12,-0.40030647295178196,-0.08822184960604834,5,2.471885967691457,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194,2011-11-04,13,-0.6076416995545424,-0.29595947230146386,5,1.8620935287577205,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201,2011-11-04,14,-0.8149769261573029,-0.29595947230146386,5,0.8860986600085493,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
237,2011-11-04,15,-0.9704783461093729,-0.19209066095375596,5,1.6185035196394182,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,2011-11-04,16,-1.3851487993148934,-0.19209066095375596,5,1.6185035196394182,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
480,2011-11-04,17,-1.2814811860135134,-0.3998282836491717,5,1.374096094383135,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
374,2011-11-04,18,-1.5924840259176536,-0.3998282836491717,5,2.228295958573155,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,2011-11-04,19,-1.3333149926642034,-0.5036970949968793,5,1.374096094383135,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
186,2011-11-04,20,-1.022312152760063,-0.7114347176922952,5,0.7643036554493984,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123,2011-11-04,21,-0.8668107328079927,-0.8153035290400027,5,0.5198962301931148,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,2011-11-04,22,-0.8668107328079927,-0.8153035290400027,5,1.1305060852648328,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,2011-11-04,23,-0.7113093128559226,-0.9191723403877107,5,1.1305060852648328,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,2011-11-05,0,-0.9186445394586827,-0.9191723403877107,6,1.374096094383135,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,2011-11-05,1,-0.9186445394586827,-0.9191723403877107,6,0.8860986600085493,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,2011-11-05,2,-0.5558078929038524,-1.0230411517354185,6,1.1305060852648328,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2011-11-05,3,-0.5558078929038524,-1.0230411517354185,6,0.8860986600085493,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2011-11-05,4,-0.34847266630109186,-1.126909963083126,6,1.1305060852648328,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2011-11-05,5,-0.141137439698332,-1.230778774430834,6,1.1305060852648328,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,2011-11-05,6,-0.141137439698332,-1.230778774430834,6,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,2011-11-05,7,-0.141137439698332,-1.230778774430834,6,0.7643036554493984,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,2011-11-05,8,-0.34847266630109186,-1.126909963083126,6,1.1305060852648328,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141,2011-11-05,9,-0.34847266630109186,-1.0230411517354185,6,0.8860986600085493,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227,2011-11-05,10,-0.5039740862531622,-0.9191723403877107,6,0.5198962301931148,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
238,2011-11-05,11,-0.8668107328079927,-0.7114347176922952,6,-0.6996886476743587,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
372,2011-11-05,12,-0.8668107328079927,-0.7114347176922952,6,-0.2116912132997729,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,2011-11-05,13,-1.3333149926642034,-0.5036970949968793,6,-0.6996886476743587,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
386,2011-11-05,14,-1.4369826059655837,-0.3998282836491717,6,-0.4560986385560562,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
343,2011-11-05,15,-1.3333149926642034,-0.5036970949968793,6,0.03189879581852919,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335,2011-11-05,16,-1.177813572712133,-0.5036970949968793,6,0.2763062210748125,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334,2011-11-05,17,-1.177813572712133,-0.6075659063445873,6,-0.2116912132997729,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
237,2011-11-05,18,-0.6594755062052325,-0.7114347176922952,6,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,2011-11-05,19,-0.5039740862531622,-0.8153035290400027,6,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,2011-11-05,20,0.16986540020580868,-0.9191723403877107,6,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,2011-11-05,21,0.16986540020580868,-0.9191723403877107,6,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,2011-11-05,22,0.11803159355511855,-1.0230411517354185,6,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,2011-11-05,23,0.37720062680856853,-1.126909963083126,6,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,2011-11-06,0,0.6363696600620191,-1.126909963083126,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,2011-11-06,1,0.9473724999661597,-1.230778774430834,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,2011-11-06,2,0.9473724999661597,-1.230778774430834,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,2011-11-06,3,1.2583753398703,-1.3346475857785418,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2011-11-06,4,1.2583753398703,-1.3346475857785418,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2011-11-06,5,1.2583753398703,-1.3346475857785418,0,-0.4560986385560562,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,2011-11-06,6,0.9473724999661597,-1.230778774430834,0,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2011-11-06,7,1.2583753398703,-1.230778774430834,0,-0.6996886476743587,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,2011-11-06,8,1.2583753398703,-1.126909963083126,0,-0.8214836522335098,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,2011-11-06,9,0.6363696600620191,-1.0230411517354185,0,-0.8214836522335098,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,2011-11-06,10,0.16986540020580868,-0.7114347176922952,0,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,2011-11-06,11,-0.24480505299971222,-0.3998282836491717,0,-0.8214836522335098,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,2011-11-06,12,-0.4521402796024721,-0.29595947230146386,0,-1.5538885118643786,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,2011-11-06,13,-0.6076416995545424,-0.19209066095375596,0,-0.2116912132997729,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
